label,text
1,gorgeous to look at but insufferably tedious and turgid ... a curiously constricted epic .
1,"the re - enactments , however fascinating they may be as history , are too crude to serve the work especially well ."
1,often silly -- and gross -- but it 's rarely as moronic as some campus gross-out films .
1,this 10th film in the series looks and feels tired .
1,"a shoddy male hip hop fantasy filled with guns , expensive cars , lots of naked women and rocawear clothing ."
1,"on top of a foundering performance , -lrb- madonna 's -rrb- denied her own athleticism by lighting that emphasizes every line and sag ."
1,it almost feels as if the movie is more interested in entertaining itself than in amusing us .
1,a low-rent retread of the alien pictures .
1,it merely indulges in the worst elements of all of them .
1,report card : does n't live up to the exalted tagline - there 's definite room for improvement .
1,"too intensely focused on the travails of being hal hartley to function as pastiche , no such thing is hartley 's least accessible screed yet ."
1,"it 's got the brawn , but not the brains ."
1,lacks dramatic punch and depth .
1,"like the excruciating end of days , collateral damage presents schwarzenegger as a tragic figure , but sympathy really belongs with any viewer forced to watch him try out so many complicated facial expressions ."
1,"from its nauseating spinning credits sequence to a very talented but underutilized supporting cast , bartleby squanders as much as it gives out ."
1,inconsequential road-and-buddy pic .
1,"the film is grossly contradictory in conveying its social message , if indeed there is one ."
1,boyd 's screenplay -lrb- co-written with guardian hack nick davies -rrb- has a florid turn of phrase that owes more to guy ritchie than the bard of avon .
1,"a big , loud , bang-the-drum bore ."
1,you get the impression that writer and director burr steers knows the territory ... but his sense of humor has yet to lose the smug self-satisfaction usually associated with the better private schools .
1,"i just saw this movie ... well , it 's probably not accurate to call it a movie ."
1,"still , it just sits there like a side dish no one ordered ."
1,"who , exactly , is fighting whom here ?"
1,"can be as tiresome as 9 seconds of jesse helms ' anti- castro rhetoric , which are included"
1,"it 's a lot to ask people to sit still for two hours and change watching such a character , especially when rendered in as flat and impassive a manner as phoenix 's ."
1,"in truth , it has all the heart of a porno flick -lrb- but none of the sheer lust -rrb- ."
1,cherish would 've worked a lot better had it been a short film .
1,"maybe there 's a metaphor here , but figuring it out would n't make trouble every day any better ."
1,"a zippy 96 minutes of mediocre special effects , hoary dialogue , fluxing accents , and -- worst of all -- silly-looking morlocks ."
1,"every so often a film comes along that is so insanely stupid , so awful in so many ways that watching it leaves you giddy ."
1,"evokes the frustration , the awkwardness and the euphoria of growing up , without relying on the usual tropes ."
1,"this is not a classical dramatic animated feature , nor a hip , contemporary , in-jokey one ."
1,"too much of storytelling moves away from solondz 's social critique , casting its audience as that of intellectual lector in contemplation of the auteur 's professional injuries ."
1,"coupling disgracefully written dialogue with flailing bodily movements that substitute for acting , circuit is the awkwardly paced soap opera-ish story ."
1,you try to guess the order in which the kids in the house will be gored .
1,-lrb- siegel -rrb- and co-writers lisa bazadona and grace woodard have relied too much on convention in creating the characters who surround frankie .
1,"unambitious writing emerges in the movie , using a plot that could have come from an animated-movie screenwriting textbook ."
1,i do n't think most of the people who loved the 1989 paradiso will prefer this new version .
1,a sluggish pace and lack of genuine narrative hem the movie in every bit as much as life hems in the spirits of these young women .
1,"broomfield 's style of journalism is hardly journalism at all , and even those with an avid interest in the subject will grow impatient ."
1,"even with its $ 50-million us budget , pinocchio never quite achieves the feel of a fanciful motion picture ."
1,"adam sandler 's heart may be in the right place , but he needs to pull his head out of his butt"
1,that frenetic spectacle -lrb- on the tv show -rrb- has usually been leavened by a charm that 's conspicuously missing from the girls ' big-screen blowout .
1,qualities that were once amusing are becoming irritating .
1,"too stagey , talky -- and long -- for its own good ."
1,"a clumsily manufactured exploitation flick , a style-free exercise in manipulation and mayhem ."
1,"it lacks the compassion , good-natured humor and the level of insight that made -lrb- eyre 's -rrb- first film something of a sleeper success ."
1,paul cox needed to show it .
1,"the images lack contrast , are murky and are frequently too dark to be decipherable ."
1,it 's not so much a movie as a joint promotion for the national basketball association and teenaged rap and adolescent poster-boy lil ' bow wow .
1,it labours as storytelling .
1,"an acceptable way to pass a little over an hour with moviegoers ages 8-10 , but it 's unlikely to inspire anything more than a visit to mcdonald 's , let alone some savvy street activism ."
1,"has nothing good to speak about other than the fact that it is relatively short , tries its best to hide the fact that seagal 's overweight and out of shape ."
1,"like a three-ring circus , there are side stories aplenty -- none of them memorable ."
1,just too silly and sophomoric to ensnare its target audience .
1,"right now , they 're merely signposts marking the slow , lingering death of imagination ."
1,"while easier to sit through than most of jaglom 's self-conscious and gratingly irritating films , it 's still tainted by cliches , painful improbability and murky points ."
1,the film itself is about something very interesting and odd that would probably work better as a real documentary without the insinuation of mediocre acting or a fairly trite narrative .
1,alternative medicine obviously has its merits ... but ayurveda does the field no favors .
1,it 's not as awful as some of the recent hollywood trip tripe ... but it 's far from a groundbreaking endeavor .
1,a soulless jumble of ineptly assembled cliches and pabulum that plays like a 95-minute commercial for nba properties .
1,"talkiness is n't necessarily bad , but the dialogue frequently misses the mark ."
1,not so much farcical as sour .
1,the material and the production itself are little more than routine .
1,"aspires to the cracked lunacy of the adventures of buckaroo banzai , but thanks to an astonishingly witless script ends up more like the adventures of ford fairlane ."
1,"a bizarre piece of work , with premise and dialogue at the level of kids ' television and plot threads as morose as teen pregnancy , rape and suspected murder"
1,"at best , cletis tout might inspire a trip to the video store -- in search of a better movie experience ."
1,it has become apparent that the franchise 's best years are long past .
1,"even in terms of the low-grade cheese standards on which it operates , it never quite makes the grade as tawdry trash ."
1,the nicest thing that can be said about stealing harvard -lrb- which might have been called freddy gets molested by a dog -rrb- is that it 's not as obnoxious as tom green 's freddie got fingered .
1,"ill-considered , unholy hokum ."
1,"rymer does n't trust laughs -- and does n't conjure proper respect for followers of the whole dead-undead genre , who deserve more from a vampire pic than a few shrieky special effects ."
1,trying to make head or tail of the story in the hip-hop indie snipes is enough to give you brain strain -- and the pay-off is negligible .
1,"this toothless dog , already on cable , loses all bite on the big screen ."
1,the elements were all there but lack of a pyschological center knocks it flat .
1,cherish is a dud -- a romantic comedy that 's not the least bit romantic and only mildly funny .
1,"let 's see , a haunted house , a haunted ship , what 's next ... ghost blimp ?"
1,"with its paint fights , motorized scooter chases and dewy-eyed sentiment , it 's a pretty listless collection of kid-movie clichés ."
1,what 's missing is what we call the ` wow ' factor .
1,"normally , rohmer 's talky films fascinate me , but when he moves his setting to the past , and relies on a historical text , he loses the richness of characterization that makes his films so memorable ."
1,"even if it is generally amusing from time to time , i spy has all the same problems the majority of action comedies have ."
1,"the abiding impression , despite the mild hallucinogenic buzz , is of overwhelming waste -- the acres of haute couture ca n't quite conceal that there 's nothing resembling a spine here ."
1,"sodden and glum , even in those moments where it 's supposed to feel funny and light ."
1,"with nary a glimmer of self-knowledge , -lrb- crane -rrb- becomes more specimen than character -- and auto focus remains a chilly , clinical lab report ."
1,"it 's just weirdness for the sake of weirdness , and where human nature should be ingratiating , it 's just grating ."
1,"its audacious ambitions sabotaged by pomposity , steven soderbergh 's space opera emerges as a numbingly dull experience ."
1,a feel-good movie that does n't give you enough to feel good about .
1,"give shapiro , goldman , and bolado credit for good intentions , but there 's nothing here that they could n't have done in half an hour ."
1,"i was feeling this movie until it veered off too far into the exxon zone , and left me behind at the station looking for a return ticket to realism ."
1,disturbing .
1,it 's hard to pity the ` plain ' girl who becomes a ravishing waif after applying a smear of lip-gloss .
1,"the movie 's major and most devastating flaw is its reliance on formula , though , and it 's quite enough to lessen the overall impact the movie could have had ."
1,... contains very few laughs and even less surprises .
1,"writer-director randall wallace has bitten off more than he or anyone else could chew , and his movie veers like a drunken driver through heavy traffic ."
1,"starts promisingly but disintegrates into a dreary , humorless soap opera ."
1,eight legged freaks wo n't join the pantheon of great monster\/science fiction flicks that we have come to love ...
1,"howard and his co-stars all give committed performances , but they 're often undone by howard 's self-conscious attempts to find a ` literary ' filmmaking style to match his subject ."
1,the actors must indeed be good to recite some of this laughable dialogue with a straight face .
1,"it 's better suited for the history or biography channel , but there 's no arguing the tone of the movie - it leaves a bad taste in your mouth and questions on your mind ."
1,"belongs in the too-hot-for-tv direct-to-video\/dvd category , and this is why i have given it a one-star rating ."
1,"imagine a film that begins as a seven rip-off , only to switch to a mix of the shining , the thing , and any naked teenagers horror flick from the 1980s ."
1,"without a fresh infusion of creativity , 4ever is neither a promise nor a threat so much as wishful thinking ."
1,overall tomfoolery like this is a matter of taste .
1,a soap-opera quality twist in the last 20 minutes ... almost puts the kibosh on what is otherwise a sumptuous work of b-movie imagination .
1,"occasionally loud and offensive , but more often , it simply lulls you into a gentle waking coma ."
1,"despite suffering a sense-of-humour failure , the man who wrote rocky does not deserve to go down with a ship as leaky as this ."
1,"about half of them are funny , a few are sexy and none are useful in telling the story , which is paper-thin and decidedly unoriginal ."
1,"impostor ca n't think of a thing to do with these characters except have them run through dark tunnels , fight off various anonymous attackers , and evade elaborate surveillance technologies ."
1,a great script brought down by lousy direction .
1,"while this film has an ` a ' list cast and some strong supporting players , the tale -- like its central figure , vivi -- is just a little bit hard to love ."
1,"cherry orchard is badly edited , often awkwardly directed and suffers from the addition of a wholly unnecessary pre-credit sequence designed to give some of the characters a ` back story . '"
1,too slick and manufactured to claim street credibility .
1,it 's not the least of afghan tragedies that this noble warlord would be consigned to the dustbin of history .
1,"while hollywood ending has its share of belly laughs -lrb- including a knockout of a closing line -rrb- , the movie winds up feeling like a great missed opportunity ."
1,this movie ... does n't deserve the energy it takes to describe how bad it is .
1,"after a while , hoffman 's quirks and mannerisms , particularly his penchant for tearing up on cue -- things that seem so real in small doses -- become annoying and artificial ."
1,the only surprise is that heavyweights joel silver and robert zemeckis agreed to produce this ; i assume the director has pictures of them cavorting in ladies ' underwear .
1,the overall feel is not unlike watching a glorified episode of `` 7th heaven . ''
1,"an allegory concerning the chronically mixed signals african american professionals get about overachieving could be intriguing , but the supernatural trappings only obscure the message ."
1,the movie weighs no more than a glass of flat champagne .
1,the film is flat .
1,"but windtalkers does n't beat that one , either ."
1,"whenever you think you 've seen the end of the movie , we cut to a new scene , which also appears to be the end ."
1,"` it looks good , sonny , but you missed the point . '"
1,there 's nothing remotely topical or sexy here .
1,"fincher takes no apparent joy in making movies , and he gives none to the audience ."
1,even after 90 minutes of playing opposite each other bullock and grant still look ill at ease sharing the same scene .
1,blood work is laughable in the solemnity with which it tries to pump life into overworked elements from eastwood 's dirty harry period .
1,the pool drowned me in boredom .
1,"in the era of the sopranos , it feels painfully redundant and inauthentic ."
1,represents the depths to which the girls-behaving-badly film has fallen .
1,an impenetrable and insufferable ball of pseudo-philosophic twaddle .
1,"the film is an earnest try at beachcombing verismo , but it would be even more indistinct than it is were it not for the striking , quietly vulnerable personality of ms. ambrose ."
1,the fact that it is n't very good is almost beside the point .
1,"... instead go rent `` shakes the clown '' , a much funnier film with a similar theme and an equally great robin williams performance ."
1,"wes craven 's presence is felt ; not the craven of ' a nightmare on elm street ' or ` the hills have eyes , ' but the sad schlock merchant of ` deadly friend . '"
1,the chateau ... is less concerned with cultural and political issues than doting on its eccentric characters .
1,pap invested in undergraduate doubling subtexts and ridiculous stabs at existentialism reminding of the discovery of the wizard of god in the fifth trek flick .
1,"unless bob crane is someone of particular interest to you , this film 's impressive performances and adept direction are n't likely to leave a lasting impression ."
1,a not-so-divine secrets of the ya-ya sisterhood with a hefty helping of re-fried green tomatoes .
1,"allegiance to chekhov , which director michael cacoyannis displays with somber earnestness in the new adaptation of the cherry orchard , is a particularly vexing handicap ."
1,the filmmakers needed more emphasis on the storytelling and less on the glamorous machine that thrusts the audience into a future they wo n't much care about .
1,yet another arnold vehicle that fails to make adequate use of his particular talents .
1,"sweet gentle jesus , did the screenwriters just do a cut-and-paste of every bad action-movie line in history ?"
1,"but the cinematography is cloudy , the picture making becalmed ."
1,some body smacks of exhibitionism more than it does cathartic truth telling .
1,"plodding , peevish and gimmicky ."
1,"nijinsky says , ' i know how to suffer ' and if you see this film you 'll know too ."
1,witless and utterly pointless .
1,"it 's hard to care about a film that proposes as epic tragedy the plight of a callow rich boy who is forced to choose between his beautiful , self-satisfied 22-year-old girlfriend and an equally beautiful , self-satisfied 18-year-old mistress ."
1,"but seriously , folks , it does n't work ."
1,do n't say you were n't warned .
1,"you leave the same way you came -- a few tasty morsels under your belt , but no new friends ."
1,"chen films the resolutely downbeat smokers only with every indulgent , indie trick in the book ."
1,"the weird thing about the santa clause 2 , purportedly a children 's movie , is that there is nothing in it to engage children emotionally ."
1,"in other words , it 's just another sports drama\/character study ."
1,worthy of the gong .
1,more dutiful than enchanting ... terribly episodic and lacking the spark of imagination that might have made it an exhilarating treat .
1,the film is so packed with subplots involving the various silbersteins that it feels more like the pilot episode of a tv series than a feature film .
1,it 's both sitcomishly predictable and cloying in its attempts to be poignant .
1,"it is parochial , accessible to a chosen few , standoffish to everyone else , and smugly suggests a superior moral tone is more important than filmmaking skill"
1,the film 's maudlin focus on the young woman 's infirmity and her naive dreams play like the worst kind of hollywood heart-string plucking .
1,lan yu seems altogether too slight to be called any kind of masterpiece .
1,"cold , pretentious , thoroughly dislikable study in sociopathy ."
1,"witless , pointless , tasteless and idiotic ."
1,they kept much of the plot but jettisoned the stuff that would make this a moving experience for people who have n't read the book .
1,"with a tighter editorial process and firmer direction this material could work , especially since the actresses in the lead roles are all more than competent , but as is , personal velocity seems to be idling in neutral ."
1,knockaround guys plays like a student film by two guys who desperately want to be quentin tarantino when they grow up .
1,offers absolutely nothing i had n't already seen .
1,the movie is a lumbering load of hokum but ... it 's at least watchable .
1,serving sara is little more than a mall movie designed to kill time .
1,a mawkish self-parody that plays like some weird masterpiece theater sketch with neither a point of view nor a compelling reason for being .
1,"a bland , obnoxious 88-minute infomercial for universal studios and its ancillary products . . ."
1,"... familiar and predictable , and 4\/5ths of it might as well have come from a xerox machine rather than -lrb- writer-director -rrb- franc ."
1,"this is as lax and limp a comedy as i 've seen in a while , a meander through worn-out material ."
1,why would anyone cast the magnificent jackie chan in a movie full of stunt doubles and special effects ?
1,it 's surprisingly bland despite the heavy doses of weird performances and direction .
1,"the script is a disaster , with cloying messages and irksome characters ."
1,but it also comes with the laziness and arrogance of a thing that already knows it 's won .
1,"the bottom line , at least in my opinion , is imposter makes a better short story than it does a film ."
1,fails so fundamentally on every conventional level that it achieves some kind of goofy grandeur .
1,"nohe has made a decent ` intro ' documentary , but he feels like a spectator and not a participant ."
1,"although no pastry is violated , this nasty comedy pokes fun at the same easy targets as other rowdy raunch-fests -- farts , boobs , unmentionables -- without much success ."
1,the movie is too amateurishly square to make the most of its own ironic implications .
1,"despite its sincere acting , signs is just another unoriginal run of the mill sci-fi film with a flimsy ending and lots of hype ."
1,incoherence reigns .
1,disreputable doings and exquisite trappings are dampened by a lackluster script and substandard performances .
1,"... tara reid plays a college journalist , but she looks like the six-time winner of the miss hawaiian tropic pageant , so i do n't know what she 's doing in here ..."
1,the problematic characters and overly convenient plot twists foul up shum 's good intentions .
1,"this is a film about the irksome , tiresome nature of complacency that remains utterly satisfied to remain the same throughout ."
1,"this overlong infomercial , due out on video before month 's end , is tepid and tedious ."
1,but how it washed out despite all of that is the project 's prime mystery .
1,"it 's so tedious that it makes you forgive every fake , dishonest , entertaining and , ultimately , more perceptive moment in bridget jones 's diary ."
1,real-life strongman ahola lacks the charisma and ability to carry the film on his admittedly broad shoulders .
1,a mimetic approximation of better films like contempt and 8 1\/2 .
1,it 's just hard to believe that a life like this can sound so dull .
1,here the love scenes all end in someone screaming .
1,"stale first act , scrooge story , blatant product placement , some very good comedic songs , strong finish , dumb fart jokes ."
1,just because a walk to remember is shrewd enough to activate girlish tear ducts does n't mean it 's good enough for our girls .
1,"the explosion essentially ruined -- or , rather , overpowered -- the fiction of the movie for me ."
1,its initial excitement settles into a warmed over pastiche .
1,michele is a such a brainless flibbertigibbet that it 's hard to take her spiritual quest at all seriously .
1,"the film falls short on tension , eloquence , spiritual challenge -- things that have made the original new testament stories so compelling for 20 centuries ."
1,"the idea is more interesting than the screenplay , which lags badly in the middle and lurches between not-very-funny comedy , unconvincing dramatics and some last-minute action strongly reminiscent of run lola run ."
1,"if you are willing to do this , then you so crazy !"
1,"there 's nothing exactly wrong here , but there 's not nearly enough that 's right ."
1,kim ki-deok seems to have in mind an -lrb- emotionally at least -rrb- adolescent audience demanding regular shocks and bouts of barely defensible sexual violence to keep it interested .
1,leaks treacle from every pore .
1,oscar caliber cast does n't live up to material
1,has enough gun battles and throwaway humor to cover up the yawning chasm where the plot should be .
1,bean drops the ball too many times ... hoping the nifty premise will create enough interest to make up for an unfocused screenplay .
1,"enigma is well-made , but it 's just too dry and too placid ."
1,eight legged freaks falls flat as a spoof .
1,"it 's a long way from orwell 's dark , intelligent warning cry -lrb- 1984 -rrb- to the empty stud knockabout of equilibrium , and what once was conviction is now affectation ."
1,"... while the humor aspects of ` jason x ' were far more entertaining than i had expected , everything else about the film tanks ."
1,becomes the last thing you would expect from a film with this title or indeed from any plympton film : boring .
1,heavy with flabby rolls of typical toback machinations .
1,the only thing i laughed at were the people who paid to see it .
1,"on the evidence before us , the answer is clear : not easily and , in the end , not well enough ."
1,an awkwardly contrived exercise in magic realism .
1,"nothing but one relentlessly depressing situation after another for its entire running time , something that you could easily be dealing with right now in your lives ."
1,... hokey art house pretension .
1,unfortunately the story and the actors are served with a hack script .
1,"told in scattered fashion , the movie only intermittently lives up to the stories and faces and music of the men who are its subject ."
1,comes across as a fairly weak retooling .
1,the big finish is a bit like getting all excited about a chocolate eclair and then biting into it and finding the filling missing .
1,"as saccharine movies go , this is likely to cause massive cardiac arrest if taken in large doses ."
1,"apparently designed as a reverie about memory and regret , but the only thing you 'll regret is remembering the experience of sitting through it ."
1,it never rises to its clever what-if concept .
1,a handsome but unfulfilling suspense drama more suited to a quiet evening on pbs than a night out at an amc .
1,could as easily have been called ` under siege 3 : in alcatraz ' ... a cinematic corpse that never springs to life .
1,is it a comedy ?
1,"as is often the case with ambitious , eager first-time filmmakers , mr. murray , a prolific director of music videos , stuffs his debut with more plot than it can comfortably hold ."
1,"it does n't make for great cinema , but it is interesting to see where one 's imagination will lead when given the opportunity ."
1,"its and pieces of the hot chick are so hilarious , and schneider 's performance is so fine , it 's a real shame that so much of the movie -- again , as in the animal -- is a slapdash mess ."
1,"this is sandler running on empty , repeating what he 's already done way too often ."
1,"i walked away not really know who `` they '' were , what `` they '' looked like ."
1,"the movie is genial but never inspired , and little about it will stay with you ."
1,what happens when something goes bump in the night and nobody cares ?
1,long on twinkly-eyed close-ups and short on shame .
1,the chocolate factory without charlie .
1,may offend viewers not amused by the sick sense of humor .
1,"complex , sinuously plotted and , somehow , off-puttingly cold ."
1,"you can drive right by it without noticing anything special , save for a few comic turns , intended and otherwise ."
1,the film 's thoroughly recycled plot and tiresome jokes ... drag the movie down .
1,"were dylan thomas alive to witness first-time director ethan hawke 's strained chelsea walls , he might have been tempted to change his landmark poem to , ` do not go gentle into that good theatre . '"
1,the film ultimately offers nothing more than people in an urban jungle needing other people to survive ...
1,"wanders all over the map thematically and stylistically , and borrows heavily from lynch , jeunet , and von trier while failing to find a spark of its own ."
1,"lyne 's latest , the erotic thriller unfaithful , further demonstrates just how far his storytelling skills have eroded ."
1,"a determined , ennui-hobbled slog that really does n't have much to say beyond the news flash that loneliness can make people act weird ."
1,"fails to satisfactorily exploit its gender politics , genre thrills or inherent humor ."
1,a little more intensity and a little less charm would have saved this film a world of hurt .
1,a really good premise is frittered away in middle-of-the-road blandness .
1,a bit too eager to please .
1,"a piece of mildly entertaining , inoffensive fluff that drifts aimlessly for 90 minutes before lodging in the cracks of that ever-growing category : unembarrassing but unmemorable ."
1,"shreve 's graceful dual narrative gets clunky on the screen , and we keep getting torn away from the compelling historical tale to a less-compelling soap opera ."
1,"the story passes time until it 's time for an absurd finale of twisted metal , fireballs and revenge ."
1,he 's not good with people .
1,big mistake .
1,aan opportunity wasted .
1,less a study in madness or love than a study in schoolgirl obsession .
1,"the pairing does sound promising in theory ... but their lack of chemistry makes eddie murphy and robert deniro in showtime look like old , familiar vaudeville partners ."
1,"you come away thinking not only that kate is n't very bright , but that she has n't been worth caring about and that maybe she , janine and molly -- an all-woman dysfunctional family -- deserve one another ."
1,the only question ... is to determine how well the schmaltz is manufactured -- to assess the quality of the manipulative engineering .
1,it 's impossible to even categorize this as a smutty guilty pleasure .
1,"the movie does n't think much of its characters , its protagonist , or of us ."
1,"britney spears ' phoniness is nothing compared to the movie 's contrived , lame screenplay and listless direction ."
1,he fails .
1,"nicolas cage is n't the first actor to lead a group of talented friends astray , and this movie wo n't create a ruffle in what is already an erratic career ."
1,"for a film about action , ultimate x is the gabbiest giant-screen movie ever , bogging down in a barrage of hype ."
1,simply a re-hash of the other seven films .
1,hmmm ... might i suggest that the wayward wooden one end it all by stuffing himself into an electric pencil sharpener ?
1,death might be a release .
1,"the movie 's messages are quite admirable , but the story is just too clichéd and too often strains credulity ."
1,the film is way too full of itself ; it 's stuffy and pretentious in a give-me-an-oscar kind of way .
1,"a perfect example of rancid , well-intentioned , but shamelessly manipulative movie making ."
1,the feature-length stretch ... strains the show 's concept .
1,"the characters , cast in impossibly contrived situations , are totally estranged from reality ."
1,a small independent film suffering from a severe case of hollywood-itis .
1,"its message has merit and , in the hands of a brutally honest individual like prophet jack , might have made a point or two regarding life ."
1,sex is one of those films that aims to confuse .
1,first-time director joão pedro rodrigues ' unwillingness to define his hero 's background or motivations becomes more and more frustrating as the film goes on .
1,"it sounds like another clever if pointless excursion into the abyss , and that 's more or less how it plays out ."
1,more trifle than triumph .
1,it 's hard to believe these jokers are supposed to have pulled off four similar kidnappings before .
1,murphy and wilson actually make a pretty good team ... but the project surrounding them is distressingly rote .
1,"the screenplay , co-written by director imogen kimmel , lacks the wit necessary to fully exploit the comic elements of the premise , making the proceedings more bizarre than actually amusing ."
1,this is the kind of movie where the big scene is a man shot out of a cannon into a vat of ice cream .
1,"when the fire burns out , we 've only come face-to-face with a couple dragons and that 's where the film ultimately fails ."
1,"klein , charming in comedies like american pie and dead-on in election , delivers one of the saddest action hero performances ever witnessed ."
1,"despite its hawaiian setting , the science-fiction trimmings and some moments of rowdy slapstick , the basic plot of `` lilo '' could have been pulled from a tear-stained vintage shirley temple script ."
1,... the whole thing succeeded only in making me groggy .
1,the filmmakers keep pushing the jokes at the expense of character until things fall apart .
1,the movie keeps coming back to the achingly unfunny phonce and his several silly subplots .
1,the film 's most improbable feat ?
1,"there are some fairly unsettling scenes , but they never succeed in really rattling the viewer ."
1,possibly the most irresponsible picture ever released by a major film studio .
1,"time stands still in more ways that one in clockstoppers , a sci-fi thriller as lazy as it is interminable ."
1,"what the audience feels is exhaustion , from watching a movie that is dark -lrb- dark green , to be exact -rrb- , sour , bloody and mean ."
1,"it feels like very light errol morris , focusing on eccentricity but failing , ultimately , to make something bigger out of its scrapbook of oddballs ."
1,"there 's some good material in their story about a retail clerk wanting more out of life , but the movie too often spins its wheels with familiar situations and repetitive scenes ."
1,the movie does n't generate a lot of energy .
1,it squanders chan 's uniqueness ; it could even be said to squander jennifer love hewitt !
1,"pretty much sucks , but has a funny moment or two ."
1,a singularly off-putting romantic comedy .
1,nearly all the fundamentals you take for granted in most films are mishandled here .
1,kaufman 's script is never especially clever and often is rather pretentious .
1,"like coming into a long-running , well-written television series where you 've missed the first half-dozen episodes and probably wo n't see the next six ."
1,"the film is weighed down by supporting characters who are either too goodly , wise and knowing or downright comically evil ."
1,"with mcconaughey in an entirely irony-free zone and bale reduced mainly to batting his sensitive eyelids , there 's not enough intelligence , wit or innovation on the screen to attract and sustain an older crowd ."
1,"despite juliet stevenon 's attempt to bring cohesion to pamela 's emotional roller coaster life , it is not enough to give the film the substance it so desperately needs ."
1,"what with all the blanket statements and dime-store ruminations on vanity , the worries of the rich and sudden wisdom , the film becomes a sermon for most of its running time ."
1,wildly incompetent but brilliantly named half past dead -- or for seagal pessimists : totally past his prime .
1,the pretensions -- and disposable story -- sink the movie .
1,the script by vincent r. nebrida ... tries to cram too many ingredients into one small pot .
1,"just as the lousy tarantino imitations have subsided , here comes the first lousy guy ritchie imitation ."
1,it just does n't have anything really interesting to say .
1,"while you have to admit it 's semi-amusing to watch robert deniro belt out `` when you 're a jet , you 're a jet all the way , '' it 's equally distasteful to watch him sing the lyrics to `` tonight . ''"
1,"a little too ponderous to work as shallow entertainment , not remotely incisive enough to qualify as drama , monsoon wedding serves mostly to whet one 's appetite for the bollywood films ."
1,a movie that the less charitable might describe as a castrated cross between highlander and lolita .
1,how do you make a movie with depth about a man who lacked any ?
1,"sandra bullock and hugh grant make a great team , but this predictable romantic comedy should get a pink slip ."
1,"with the dog days of august upon us , think of this dog of a movie as the cinematic equivalent of high humidity ."
1,"lisa rinzler 's cinematography may be lovely , but love liza 's tale itself virtually collapses into an inhalant blackout , maintaining consciousness just long enough to achieve callow pretension ."
1,"this cloying , voices-from-the-other-side story is hell ."
1,"maybe leblanc thought , `` hey , the movie about the baseball-playing monkey was worse . ''"
1,"full of bland hotels , highways , parking lots , with some glimpses of nature and family warmth , time out is a discreet moan of despair about entrapment in the maze of modern life ."
1,it 's a mindless action flick with a twist -- far better suited to video-viewing than the multiplex .
1,"as an entertainment destination for the general public , kung pow sets a new benchmark for lameness ."
1,the truth about charlie is that it 's a brazenly misguided project .
1,how this one escaped the lifetime network i 'll never know .
1,"to some eyes this will seem like a recycling of clichés , an assassin 's greatest hits ."
1,"an achingly enthralling premise , the film is hindered by uneven dialogue and plot lapses ."
1,"ultimately , the film amounts to being lectured to by tech-geeks , if you 're up for that sort of thing ."
1,the film is undone by anachronistic quick edits and occasional jarring glimpses of a modern theater audience watching the events unfold .
1,"russell lacks the visual panache , the comic touch , and perhaps the budget of sommers 's title-bout features ."
1,"the narrator and the other characters try to convince us that acting transfigures esther , but she 's never seen speaking on stage ; one feels cheated , and esther seems to remain an unchanged dullard ."
1,you can tell almost immediately that welcome to collinwood is n't going to jell .
1,"its impressive images of crematorium chimney fires and stacks of dead bodies are undermined by the movie 's presentation , which is way too stagy ."
1,"there 's a heavy stench of ` been there , done that ' hanging over the film ."
1,"at every opportunity to do something clever , the film goes right over the edge and kills every sense of believability ... all you have left is a no-surprise series of explosions and violence while banderas looks like he 's not trying to laugh at how bad it"
1,stress ` dumb . '
1,"deadly dull , pointless meditation on losers in a gone-to-seed hotel ."
1,an unsophisticated sci-fi drama that takes itself all too seriously .
1,"whether this is art imitating life or life imitating art , it 's an unhappy situation all around ."
1,mattei 's underdeveloped effort here is nothing but a convenient conveyor belt of brooding personalities that parade about as if they were coming back from stock character camp -- a drowsy drama infatuated by its own pretentious self-examination .
1,originality is sorely lacking .
1,"the film has a kind of hard , cold effect ."
1,did we really need a remake of `` charade ? ''
1,"the mystery of enigma is how a rich historical subject , combined with so much first-rate talent ... could have yielded such a flat , plodding picture ."
1,watching a brian depalma movie is like watching an alfred hitchcock movie after drinking twelve beers .
1,time out is as serious as a pink slip .
1,director tom shadyac and star kevin costner glumly mishandle the story 's promising premise of a physician who needs to heal himself .
1,"american and european cinema has amassed a vast holocaust literature , but it is impossible to think of any film more challenging or depressing than the grey zone ."
1,the script is too mainstream and the psychology too textbook to intrigue .
1,if you recognize zeus -lrb- the dog from snatch -rrb- it will make you wish you were at home watching that movie instead of in the theater watching this one .
1,"parker updates the setting in an attempt to make the film relevant today , without fully understanding what it was that made the story relevant in the first place ."
1,woefully pretentious .
1,"mattei so completely loses himself to the film 's circular structure to ever offer any insightful discourse on , well , love in the time of money ."
1,"godard uses his characters -- if that 's not too glorified a term -- as art things , mouthpieces , visual motifs , blanks ."
1,no surprises .
1,conforms itself with creating a game of ` who 's who ' ... where the characters ' moves are often more predictable than their consequences .
1,nights feels more like a quickie tv special than a feature film ... it 's not even a tv special you 'd bother watching past the second commercial break .
1,blue crush is as predictable as the tides .
1,"we 're left with a story that tries to grab us , only to keep letting go at all the wrong moments ."
1,"with minimal imagination , you could restage the whole thing in your bathtub ."
1,"just consider what new best friend does not have , beginning with the minor omission of a screenplay ."
