label,text
0,"he leers, offering next to little insight on his intriguing subject."
0,"a fairly pleasant and engaging place, but trying to have the best of both worlds, it ends up falling short overall."
0,ararat feels like a book report
0,"beautiful images and solemn words cannot disguise the cowardly complacency of -lrb-garde 's -rrb-vision, nor the magnificent piano and strings on the soundtrack can drown the joy of his voice."
0,It is a shame that the first 101 wonderful minutes must be combined with the poorly designed finish 5 .
0,My advice is to skip the movie and get the soundtrack back.
0,takes place in a 1986 halom that doesn't look much like anywhere in New York.
0,"in the spirit of the season, I attend a brilliant star to Roberto benigni 's pinocchio - but I guarantee that no wise man will follow after her."
0,"They crash under the cars, throw themselves through the windows, electrocute and dismember their victims in full consciousness."
0,"It's all arty and jazzy and people sit down and look and turn away from each other instead of talking and it's all about silences and if you're in it, have to it."
0,Another unnecessary recycling of a brutal American sports film from the mid-1970s.
0,the kind of movie that leaves vague impressions and a nasty aftertaste but little clear memory of its operating mechanics.
0,This unbearable film is meant to make you think of existential suffering.
0,"Two great things are missing -- everything that comes close to a visceral blow, and everything that comes close to even a vague reason to sit through it all."
0,not good enough to pass as a litmus test of generation gap and not bad enough to push back any generation of its fans.
0,"He stared schticky chris rock and stolid anthony hopkins, which barely appeared in the same film."
0,"throw in anything but someone pulling the pin of a grenade with his teeth, the windbreakers seem to have wrecked every old world war movie ii for too familiar material."
0,the structure and rhythm of the cellar are disconcerting.
0,"the director plays it most of the time right, turning the leys' fable into a climb without a list on the social scale."
0,Millions of dollars on a project of such magnitude need to reap more rewards than the blue screen spiffy technique and elegant armament.
0,"any film that does not even mention by passing political prisoners, poverty and the loads of boats of people trying to escape from the country is less a documentary and more propaganda by means of a Valentine sealed by a kiss."
0,It's depressing to see how far Herzog fell.
0,"Some episodes work, others don't work."
0,"All the more worrying for his relatively gore-free allusions to serial killings, but he falls into his attempts to humanize his subject."
0,disappointing compared to other recent war movies ... or any other john woo flick for this matter.
0,The film adds nothing to the myth.
0,a rot exercise in both animation and narration.
0,"Enough is not a bad movie, just mediocre."
0,"Stuffing, full of himself, morally ambiguous and nothing to scream at."
0,"reyes' director has good things to offer, but in the end he's defeated by a sloppy scenario"
0,He wears his heart on the sleeve of his Hawaiian Gaudy shirt.
0,equlibrium could be considered a thirteen-year book report on the totalitarian themes of 1984 and farenheit 451.
0,"we have the jostling grip against the farce, thoughtful elbow dialogue set aside by a-liners, and a visual style that integrates rotoscope animation for no apparent reason except, perhaps, that it seems neat."
0,you would be hard to find a movie character more uninteresting or smelling - lrb- than leon -rrb- .
0,"When he doesn't brag about his frustrations with characters, the film is busy finding false, sitcom-worthy solutions to their problems."
0,laughs are as rare as the snake foo yung.
0,But there's plenty to offend everyone...
0,What should have been a painless time killer becomes a grid endurance test.
0,"the film has -lrb- its -rrb- moments, but they are little and far between."
0,"If religious movies are not your bounty, stay away."
0,"the April 2002 tranche of the American war for independence, completes with loads of cgi and bushels of violence, but not a drop of human blood."
0,"There's something full frontal, I guess, about artifice and action and how it distorts reality for people who make movies and watch them, but like most movie puzzles, it only works if you have an interest in the characters you see."
0,a minor football remake from the longest court.
0,"To me, it looks like a cruel deception led by men of marginal intelligence, with reactionary ideas about women and a total lack of empathy."
0,too bland and futile tasteful to be really pruriminating.
0,"in the name of a so-called inspiring and easily marketable film, the emperor's club takes a blind eye to the very story he claims to be teaching."
0,the film is defeated by a filming methodology that 'is just experimental enough to alienate the general public while ringing clichés to bolded indie-heads.
0,It's obvious.
0,"The film has the sensation of a show of summer camp talents: written in haste, subsumed, arbitrarily plotted and filled with raw humour and vulgar innuendo."
0,"They are the unnamed forces, easily substitutable that serve as terror the heroes of horror films try to avoid."
0,The greatest star power does not overcome the tumult of the Maudlin tragedy.
0,"director jay Russell stomps in hobnail boots on birthy babbitt 's sweet, attaching 1975 children's novel."
0,...a pretentious and finally empty examination of a sick and wicked woman.
0,This remake of lina wertmuller ' 1975 erothi-comedy could just be the greatest husband and wife disaster since John and Bo derek makes the bolero ridiculous.
0,this little grace -lrb- rifkin 's -rrb- history of the precarious dignity of the reached ski line is pushed into the margins by predictable plot and historonic weary.
0,"however sincere it can be, the rising place never fully justifies its own existence."
0,supposedly authentic account of a historical event which 'is far too tragic to deserve such superficial treatment.
0,No laughs.
0,It's all playing like a tired tyco ad.
0,It's exactly the kind of film against the detractors that always accuse him of doing.
0,Both deserve better.
0,Bogdanich is without shame pro-serbian and makes little attempt to give the voice on the other side.
0,"like a bunch of dynamite sticks, built for controversy."
0,"orageous, flickering soap opera disguised as a feature film."
0,"gets the look and the era traps well, but it otherwise drowns in a sea of visual and verbal clichés."
0,"Beautiful to look at, but unbearably tedious and turgid ... a curiously restricted epic."
0,"the re - texts, as fascinating as they may be as history, are too rude to serve the work especially well."
0,often stupid -- and rude -- but it's rarely as mononic as some grossing campus movies.
0,This 10th film of the series seems and feels tired.
0,"a man shaddy hip hop fantasy filled with rifles, expensive cars, many naked women and rocawear clothes."
0,"in addition to a founding performance, -lrb- madonna's -rrb- denied his own athletics by enlightening that emphasizes each line and sag."
0,It's almost as if the film was more interested in having fun than having fun.
0,a low rent retreading of alien images.
0,He's just giving himself up to the worst elements of all.
0,report card: is not up to the height of the exalted tagline - there is a certain place for improvement.
0,"too intensely focused on the work of being hal hartley to function as pastiche, no such thing is Hartley's least accessible yet."
0,"He took the arm, but not the brain."
0,lack of dramatic punching and depth.
0,"like the end of the execrable days, collateral damage presents schwarzenegger as a tragic figure, but sympathy really belongs to any forced spectator to watch him try so many complicated facial expressions."
0,"From his sequence of nauseous revolving credits to a very talented but under-used cast support, tartleby wastees as much as he gives."
0,road and advertising photos without consequence.
0,"the film is grossly contradictory in the transmission of its social message, if there is indeed one."
0,boyd 's screenplay - lrb- co-written with the guard nick davies -rrb- has a florid turn of phrase that owes more to guy ritchie than the bard of Avon.
0,"a big, strong, bang-the-drum pierced."
0,You have the impression that the writer and director burr burs know the Territory ... but his sense of humor has not yet lost the self-satisfaction smug generally associated with the best private schools.
0,"I just saw this movie... well, it's probably not right to call it a movie."
0,"Always, he's just sitting there like a side dish nobody ordered."
0,"Who, exactly, fights here?"
0,"can be as tiresome as 9 seconds of the anti-castro rhetoric of Jesse's bars, which are included"
0,"It is a lot to ask people to stay still for two hours and change to look at such a character, especially when rendered in as flat and impassive a way as phoenix 's."
0,"In truth, he has the whole heart of a porn movie - lrb- but none of pure lust -rrb- ."
0,"Honey, it would have worked a lot better if it were a short film."
0,"Maybe there's a metaphor here, but finding it wouldn't hurt every day."
0,"96 minutes of poor special effects, a hoyal dialogue, fluctuating accents, and -- the worst of all -- stupid morlocks."
0,"Every so often a movie comes along which is so crazyly stupid, so horrible in so many ways that watching it leaves you giddy."
0,"evokes frustration, vileness and euphoria of growing up, without counting on the usual tropes."
0,"It's not an animation classic, nor a hip, contemporary, jokey one."
0,"too much narration moves away from solondz's social criticism, putting his audience like that of intellectual reader in contemplation of the author's professional wounds."
0,The circuit is the clumsy history of soap-ish opera.
0,You try to guess the order in which the children in the house will be sipped.
0,-lrb- assidel -rrb- and co-authors lisa bazadona and grace bernard have relied too much on the convention to create the characters that surround the franchise.
0,"An unambitious writing emerges in the film, using a plot that could have come from an animated film writing manual."
0,I do not think that most of the people who loved paradise 1989 will prefer this new version.
0,a slow rhythm and lack of real narrative hem of the film in as much as the hems of life in the minds of these young women.
0,"Broomfield's style of journalism is barely journalism at all, and even those who have an eager interest in the subject will become impatient."
0,"even with its budget of $50 million we, pinocchio never fully realizes the sensation of a fantasy cinema."
0,"Adam the heart of sanding can be in the right place, but he has to get his head out of his ass."
0,that the frenetic show -lrb- on the television show -rrb- has generally been lifted by a charm that is visibly absent from the dazzling big screen of the girls.
0,qualities that were once fun become irritating.
0,"too staged, chattering -- and long -- for his own good."
0,"a film of awkwardly manufactured exploitation, a styleless exercise in manipulation and chaos."
0,"he lacks compassion, humour of good nature and the level of insight that made -lrb- eyre 's -rrb- first film something of sleeping success."
0,Paul Cox had to show it.
0,"images lack contrast, are cloudy and are often too dark to be decipherable."
0,It is not so much a film as a joint promotion for the National Basketball Association and rap and poster bow and teenagers.
0,He works as a storytelling.
0,"an acceptable way to spend a little more than an hour with cinemaphiles between the ages of 8 and 10, but it is unlikely that it inspires anything more than a visit to McDonald's, let alone some learned street activism."
0,"has nothing good to talk about other than the fact that it is relatively short, tries its best to hide the fact that Seagal's overweight and out of shape."
0,"Like a three-ring circus, there are aplenty secondary stories -- none of them memorable."
0,Too stupid and sophomorous to enchant its target audience.
0,"At this moment, they are only signs of the slow, the persistent death of the imagination."
0,"Although it is easier to sit down than most self-conscious and graying jaglom films, it is still tainted with clichés, painful improbability and restless dots."
0,the film itself is about something very interesting and strange that would probably work better as a real documentary without the insinuation of the mediocre action or a rather trite narrative.
0,alternative medicine obviously has its merits ... but ayurveda does not do any favors in the field.
0,It's not as horrible as some of Hollywood's recent trips... but it's far from being a revolutionary company.
0,A soulless jumble of clichés and pabulum assembled ineptly that plays like a commercial 95 minutes for nba properties.
0,"not necessarily bad, but dialogue often lacks the mark."
0,Not that stuffing.
0,the material and the production itself are only routine.
0,"aspires to the craziness of the adventures of buckaroo banzai, but thanks to a surprisingly mindless scenario ends more like the adventures of Ford Fairlane."
0,"bizarre work, with premise and dialogue on children's television and plot threads as morose as teenage pregnancy, rape and alleged murder"
0,"At best, cletis everything could inspire a trip to the video store -- looking for a better film experience."
0,It became clear that the best years of franchise have passed for a long time.
0,"even as far as the lower quality cheese standards on which it works are concerned, it never fully makes quality like tawdry bins."
0,the most pleasant thing that can be said about the robbery of harvard - lrb- that could have been called Freddy gets molested by a dog - rrb- is that it's not as heinous as Tom green 's Freddie gets fingered.
0,"unthinking, impious hokum."
0,"rymer doesn't trust laughs -- and doesn't adjure the proper respect for followers of the whole kind of dead-dead, who deserve more than one vampire photo than some shrieky special effects."
0,trying to make the head or tail of the story in the hip-hop indie snipes is enough to give you the brain tension -- and the gain is negligible.
0,"That toothless dog, already on the cable, loses all bite on the big screen."
0,"The elements were all there, but the lack of a pyschological center struck him flat."
0,Honey is a dud -- a romantic comedy that is not the least romantic and only slightly funny.
0,"Come on, a haunted house, a haunted ship, and then... a ghost blimp?"
0,"with his painting fights, motorized scooter pursuits and the sense of dew, it's a pretty collection without a list of kid-movie clichés."
0,"What is missing is what we call the "" wow "" factor."
0,"Normally, Rohmer's talkative films fascinate me, but when he moves his frame to the past, and relies on a historical text, he loses the richness of characterization that makes his films so memorable."
0,"Even though it is usually fun from time to time, I spy all have the same problems as most action comedies have."
0,"the impression of life, despite the mild hallucinogenic buzz, is overwhelming waste -- the acres of haute couture do not completely hide that there is nothing like a spine here."
0,"sodden and glum, even in times when he's supposed to feel funny and light."
0,"with nary a self-knowledge glow, -lrb- crane -rrb- becomes more specimen than character -- and autofocus remains a cold clinical laboratory report."
0,"It's just weird for the love of strangeness, and where human nature should be gratifying, it's just grilling."
0,"his bold ambitions sabotaged by pompousness, Steven soderbergh's space opera emerges as a numb and dull experience."
0,A well-being movie that doesn't give you enough to feel good.
0,"give shapiro, orman, and bolado credit for good intentions, but there's nothing here they couldn't have done in half an hour."
0,"I felt this film until it went too far in the exxon area, and left me behind at the station looking for a return ticket to realism."
0,disturbing.
0,"It is difficult to pity the "" plain "" girl who becomes a lovely slap after applying a lip smear."
0,"the major and most devastating defect of the film is its dependence on the formula, however, and it's enough to reduce the overall impact that the film could have had."
0,... contains very little laughter and even less surprises.
0,"screenwriter-director randall wallace bit more than he or anyone else could chew, and his film turns like a drunk driver through heavy traffic."
0,"beginning promisingly, but disintegrates into a soap opera dreamy, without humor."
0,eight wo-legged monsters don't fit into the pantheon of the great monsters / science fiction flicks that we came to love ...
0,"Howard and his co-stars all give committed performances, but they ""are often defeated by conscious attempts to look for a "" literary "" style of filming to match his subject."
0,The actors must indeed be good to recite part of this laughable dialogue with a straight face.
0,"It is better suited for the chain of history or biography, but there is no argument the tone of the film - it leaves a bad taste in your mouth and questions about your mind."
0,"belongs to the category too hot for direct video to video\/dvd, and that's why I gave it a note of a star."
0,"Imagine a film that starts as a seven-rip-off, just to move on to a mix of shine, the thing, and any movie of horror of naked teens of the 1980s."
0,"Without a new infusion of creativity, 4ever is neither a promise nor a threat as much as a thought of vows."
0,Global tomfoolery like this is a matter of taste.
0,a soap-opera quality twist in the last 20 minutes ... almost puts the kibosh on what is otherwise a sumptuous work of b-movie imagination.
0,"Sometimes loud and offensive, but more often, it simply plunges you into a sweet waking coma."
0,"Despite the suffering of a lack of sense of humor, the man who wrote rocky doesn't deserve to go down with a boat as running away as that."
0,"about half of them are funny, some are sexy and none are useful to tell the story, which is paper-end and decidedly not original."
0,"The impostor does not think of anything to do with these characters, except to make them run in dark tunnels, fight various anonymous attackers, and escape elaborate surveillance technologies."
0,a great script brings down in the wrong direction.
0,"While this movie has a list of ""a"" cast and some powerful support players, the tale - like its central figure, vivi - is just a little hard to love."
0,"Cherry tree is poorly edited, often poorly directed and suffers from the addition of a completely useless pre-credit sequence designed to give some of the characters a "" back story "" ."
0,too slick and made to claim the credibility of the street.
0,It is not the slightest tragedy in Afghanistan that this noble warlord would be sent to the rubbish of history.
0,"While the end of Hollywood has its share of belly laughter -lrb- including a knockout of a closing line -rrb-, the film feels like a great missed opportunity."
0,This film... doesn't deserve the energy it takes to describe how bad it is.
0,"After a while, hoffman's rancours and mannerisms, especially his penchant for tearing up clues -- things that seem so real in small doses -- become boring and artificial."
0,The only surprise is that the heavyweight silver joel and robert zemeckis agreed to produce this; I guess the director has photos of them cooking in underwear for women.
0,the overall impression is not to the difference to look at a glorified episode of ``7th heaven. ''
0,"an allegory about chronically mixed signals from African American professionals getting about realization can be intriguing, but supernatural traps only mask the message."
0,the film weighs no more than a glass of flat champagne.
0,The film is flat.
0,But wind tailors don't beat this one either.
0,"Every time you think you've seen the end of the film, we cut to a new scene, which also seems to be the end."
0,"""Looks good, sonny, but you missed the point."""
0,There's nothing up-to-date or sexy in here.
0,"Fincher does not take apparent joy in making films, and he does not give any to the audience."
0,Even after 90 minutes of playing one against the other bullock and Grant still seem uncomfortable to share the same scene.
0,blood work is laughable in the solemnity with which he tries to pump life into overworked elements of Harry's Eastwood period.
0,The pool drowned in boredom.
0,"In the sopranos era, he feels painfully redundant and inauthentic."
0,represents the depths into which the girls-behavior-bad film fell.
0,An impenetrable and unbearable ball of pseudo-philosophic twaddle.
0,"The film is a serious essay at beachcombing verismo, but it would be even more indistinct than it is if it were not for the striking personality, quietly vulnerable of ms. embroise."
0,the fact that it's not very good is almost next to the point.
0,"... rather go rent ""` shakes the clown '', a much more fun movie with a similar theme and such a great williams tournament performance."
0,"The presence of wes craven is felt; not the fear of "" a nightmare in the elm street "" or "" the hills have eyes "" , but the sad schlock merchant of "" the mortal friend "" ."
0,the castle ... is less concerned with cultural and political issues than with its eccentric characters .
0,Dad invested in the subtexts of the first cycle of doubling and ridiculous blows to existialism recalling the discovery of God's assistant in the fifth challenge.
0,"Unless the bob crane is someone of special interest to you, the impressive performance of this film and the adept direction are not likely to leave a lasting impression."
0,A secret not so divine of the ya-ya fraternity with a heafty help of green tomatoes re-fried.
0,"The allegiance to shekhov, which the director michael cacoyannis shows with a serious darkness in the new adaptation of the cherry orchard, is a particularly vexing handicap."
0,filmmakers needed more focus on narrative and less on the glamorous machine that pushes the public towards a future they don't care much about.
0,Another arnold vehicle that does not make sufficient use of its particular talents.
0,"Sweet and gentle Jesus, have the writers just made a cut-off of every bad line of action in history?"
0,"But the cinematography is cloudy, the image is dizzying."
0,Some bodies huddle with exhibitionism more than it tells cathartic truth.
0,"plotding, peevish and gimmicky."
0,"Nijinsky says, 'I know how to suffer' and if you see this film, you will also know."
0,Without spirit and totally useless.
0,"It is difficult to worry about a film that proposes as an epic tragedy the fate of a boy rich in brandy who is forced to choose between his beautiful, self-satisfied 22-year-old girlfriend and such a beautiful, self-satisfied 18-year-old mistress."
0,"But seriously, guys, it's not working."
0,Don't say you haven't been warned.
0,"you leave the same way you came -- some delicious walruses under your belt, but no new friends."
0,"chen filmes smokers resolutely offset only with each indulgent, indie tower in the book."
0,"The weird thing about the Santa 2 clause, allegedly a children's movie, is that there's nothing in it to engage children emotionally."
0,"In other words , this is just another study on sport/character drama ."
0,You're worthy of the gong.
0,more worthy than enchanted ... terribly episodic and lacks the spark of imagination that could have made it an exciting pleasure.
0,The film is so full of subplots involving the different silbersteins that it looks more like the pilot episode of a television series than a feature film.
0,He is both sitcomishly predictable and cloistered in his attempts to be poignant.
0,"it is parish, accessible to a few chosen, standoffish to all others, and smogly suggests a higher moral tone is more important than the shooting skill"
0,The Maudlin of the film emphasizes the infirmity of the young woman and her naive dreams play as the worst type of Hollywood heart-string pluming.
0,lan yu seems quite too light to be called any kind of masterpiece.
0,"cold, pretentious, completely crazy study in sociopathy."
0,"No spirit, no purpose, no taste and idiot."
0,They kept much of the plot but threw away things that would make it a moving experience for people who did not read the book.
0,"with a tighter editorial process and firmer direction this material could work, especially since actresses in the main roles are all more than competent, but as is the case, personal speed seems to be slowing down in neutral."
0,The guys who hit play like a student movie by two guys who desperately want to be quentin tarantino when they grow up.
0,offers absolutely nothing I hadn't seen before.
0,The film is a load of hokum wood but ... it is at least observable.
0,Serving sara is a little more than a mall movie designed to kill time.
0,a mawkish self-parody that plays like a strange masterpiece theatre sketch with neither a point of view nor an overriding reason to be.
0,a 88-minute infomercial for universal studios and its accessories . .
0,"... familiar and predictable, and 4\/5ths of it might as well have come from a xerox machine rather than -lrb- writer-director -rrb- franc."
0,"It's also lax and lame a comedy as I've seen it for a while, a meander through worn-out materials."
0,Why did anyone throw the beautiful Jackie Chan in a movie full of double stunts and special effects?
0,It's surprisingly bland despite the high doses of odd performance and direction.
0,"the script is a disaster, with closing messages and weird characters."
0,but he also comes with the laziness and arrogance of something that already knows that she has won.
0,"the background line, at least in my opinion, is imposter made a better short story than it makes a movie."
0,fails so fundamentally on all conventional levels that it reaches a kind of ridiculous grandeur.
0,"Nah made a decent "" intro "" documentary, but he feels like a spectator and not a participant."
0,"Although no pastry is raped, this nasty comedy mocks at the same easy target as other rundy raunch-fests - farts, breasts, insensible - without much success."
0,The film is too square amateur to make the most of its own ironic implications.
0,"Despite his sincere act, the signs are just another non-original series of the science fiction film of the mill with a flabby fine and a lot of hype."
0,Incoherence reigns.
0,wrongdoings and exquisite traps are amortized by a missing script and performance below standards.
0,"... tara Reid plays a university reporter, but she looks like the six-time winner of the Miss Hawaiian Tropic Contest, so I don't know what she's doing here..."
0,The problematic characters and the too convenient twists wrongs tainted the good intentions of shum.
0,"It is a film about irksome nature, weary of complacency that remains entirely satisfied to remain the same throughout."
0,"this infomercial overlong, due on the video before the end of the month, is tepid and tedious."
0,But how it washed despite all this is the first mystery of the project.
0,"It's so tedious that he makes you forgive every fake, dishonest, entertaining and, finally, more insightful moment in Bridget Jones' paper."
0,the strong man of real life ahola lacks charisma and ability to carry the film on its certainly wide shoulders.
0,a mimetic approximation of the best films like contempt and 8 1\/2 .
0,It's just hard to believe that a life like this can look so boring.
0,"Here, the love scenes end up with someone screaming."
0,"Stale first act, scrooge story, flagrant product placement, some very good comedic songs, strong final, stupid fart jokes."
0,Just because a walk to remember is tricky enough to activate the tear ducts girl doesn't mean it's good enough for our girls.
0,"The explosion essentially ruined -- or, rather, exaggerated -- the fiction of the film for me."
0,his initial excitement settles in a hot pastiche.
0,michele is such an ingenious flibertigibbet that it is difficult to take seriously his spiritual quest.
0,"the film lacks tension, eloquence, spiritual challenge -- things that have made the new testamentary stories so fascinating for 20 centuries."
0,"the idea is more interesting than the script, which is a bad delay in the middle and lurches between the comedy not very funny, unconvincing dramas and a last minute action strongly reminiscent of the race at lola run."
0,"If you're ready to do it, then you're so crazy!"
0,"There's nothing really wrong here, but there's not enough right here."
0,ki-deok ki-deok seems to have in mind an audience -lrb- emotionally at least -rrb- teen demanding regular shocks and sexual violence hardly defensible to keep him interested.
0,leaks from each pore.
0,oscar caliber cast does not match the substance
0,has enough battles of weapons and humour to throw to cover the ball chasm where the plot should be.
0,bean deposits the ball too many times ... hoping that the nifty premisse will create enough interest to compensate for an unfocused scenario.
0,"riddle is well made, but it's just too dry and too placid."
0,Eight leg monsters fall flat like a sip.
0,"It is a long way from dark Orwell, intelligent warning Cree -lrb- 1984 -rrb- to the empty range of balance, and what was once conviction is now assignment."
0,"... while the humorous aspects of ""jason x"" were much more entertaining than I expected, everything else on the film tanks."
0,becomes the last thing you expect from a movie with this title or in fact any plympton movie: boring.
0,heavy with flabby rolls of typical toback machinations.
0,The only thing I laughed at was the people who paid to see her.
0,"on the evidence before us, the answer is clear: not easily and, ultimately, not well enough."
0,an exercise clumsyly contrived in magical realism.
0,"nothing but a constantly depressing situation after another during its duration of operation, something you could easily handle right now in your lives."
0,...the pretension of a hockey art house.
0,Unfortunately the story and actors are served with a hack script.
0,"Dispersedly told, the film only lives intermittently at the height of the stories and faces and the music of the men who are the subject of it."
0,presents itself as a rather weak remodeling.
0,"the great finish is a bit like getting excited about a chocolate flash, then bit in and find the missing fill."
0,"as saccharin films go, this is likely to cause massive cardiac arrest if taken in large doses."
0,"Apparently conceived as a dream about memory and regret, but the only thing you will regret is to remember the experience of sitting through it."
0,he never gets up to his intelligent concept what-if.
0,a drama of beautiful suspense but without fulfillment more suitable for a quiet evening on the pbs than one night outside at an amc.
0,"Such an easy term could have been called "" under seat 3: in the alcatraz "" ... a cinematographic corpse that never springs into life."
0,Is that a comedy?
0,"As is often the case with ambitious directors, eager for the first time, mr. murray, a prolific music video director, fills his debut with more intrigue than he can comfortably hold."
0,"It doesn't do for big movies, but it's interesting to see where we're imagining will lead when given the opportunity."
0,"Her pieces and the pieces of the hot girl are so hilarious, and schneider's performance is so good, it's a real shame that so many movies -- again, as in the animal -- is a slap."
0,"He's a sandler running on a vacuum, repeating what he's done all too often."
0,"I didn't really know who they were, what they looked like."
0,"The film is awesome but never inspired, and little by little it will stay with you."
0,What happens when something happens at night and nobody cares?
0,long on close-ups with twin eyes and runs on shame.
0,the chocolate factory without charlie.
0,can offend viewers who are not amused by the bad sense of humor.
0,"complex, sinuously traced and, somehow, cold out-puttingly."
0,"you can drive directly by it without notice anything special, except for a few comic strip tricks, planned and otherwise."
0,the film is completely recycled and tiring jokes ... drag the film down.
0,"were dylan thomas alive to attend for the first time director Ethan Hawke 'the Chelsea walls tensed, he might have been tempted to change his poem marking to, 'do not go gently into this good theater. '"
0,The film finally offers nothing more than people in an urban jungle who need other people to survive ...
0,"wanders all over the thematic map and stylistically, and borrows heavily from lynch, young, and von sort while not finding a spark of his own."
0,"The last of lyne, the unfaithful erotic thriller, shows even more how far its narrative skills eroded."
0,"a determined slog, boredom-hobbled that really doesn't have much to say beyond the news flash that loneliness can make people act weird."
0,"does not manage to exploit in a satisfactory way its gender policy, the strong sensations of the genre or the inherent humor."
0,A little more intensity and a little less charm would have saved this film a world of evil.
0,a very good premise is frantic in the middle of the road blandness.
0,A little too eager to please.
0,"a piece of lightly entertaining, harmless puddle that drifts without a goal for 90 minutes before staying in the cracks of this ever-growing category: riddling but immeasurable."
0,"shreve 's graceful dual narration gets awkward on the screen, and we continue to tear ourselves from convincing historical tale to a less compulsive opera show."
0,"history spends time until it's time for an absurd finale of twisted metal, fireballs and revenge."
0,He's not good with people.
0,Big mistake.
0,It's a waste of opportunity.
0,less a study in madness or love than a study in the obsession of schoolgirls.
0,the pairing seems promising in theory ... but their lack of chemistry makes Eddie murphy and Robert deniro showtime resembling old vaudeville partners familiar.
0,"You come thinking not only that Kate isn't very bright, but that she didn't have to worry about it and maybe she, Jane and Molly -- an all-woman dysfunctional family -- deserve each other."
0,the only question ... is to determine the extent to which schmaltz is manufactured -- to assess the quality of manipulative engineering.
0,It is impossible to even classify this as a guilty pleasure of smutty.
0,"The film doesn't think much of its characters, its protagonist, or of us."
0,"Britney spears' phonness is nothing compared to the movie 'contraced , lame screenwriter and without a list direction ."
0,He's failing.
0,"nicolas cage is not the first actor to lead a group of talented lost friends, and this film does not create a beat in what is already a erratic career."
0,"for a film about action, the ultimate x is the most ruined giant screen film of all time, gaggling in a hype dam."
0,Just a re-hash of the other seven films.
0,Hmmm... could I suggest that the path to the wood one end while stuffing in an electric pencil sharpener?
0,Death could be a liberation.
0,"The film's messages are quite admirable, but the story is just too cliché and too often credulity."
0,the film is far too full of itself; it is suffocating and pretentious in a kind of gift-me-a-oscar in a way.
0,"a perfect example of rancid, well-intentioned, but without shame of film making."
0,the length of the stretch function ... pushes the concept of exposure.
0,"the characters, molded in situations impossible to solve, are totally distant from reality."
0,a small independent film suffering from a serious case of Hollywooditis.
0,"His message has merit and, in the hands of a brutally honest individual like the prophet Jack, could have made a point or two regarding life."
0,sex is one of those films that aims to confuse.
0,first director joão pedro rodrigues 'failure to define his past or hero motivations becomes increasingly frustrating as the film continues.
0,"It looks like another smart trip so useless in the abyss, and it's more or less how it plays."
0,More trifle than triumph.
0,It is hard to believe that these jokers are supposed to have fired four similar kidnappings before.
0,Murphy and Wilson actually make a good team... but the project around them is painfully rotten.
0,"the script, co-written by the director imogen kimmel, lacks the necessary mind to fully exploit the comic elements of the premise, making the procedure more weird than actually fun."
0,It's the kind of movie where the big scene is a man out of a cannon in an ice cream tank.
0,"When the fire burns, we only came face to face with a few dragons and that's where the movie ends up failing."
0,"klein, charming in comedies like the American pie and the dead-living in the elections, delivers one of the saddest action hero performances ever seen."
0,"Despite its Hawaiian decor, science fiction cups and a few moments of rowing slap, the base plot of '` lilo '' could have been drawn from a vintage temple shirley engraved in tear."
0,...all this managed to get me groggy.
0,filmmakers continue to push jokes to the detriment of the character until things collapse.
0,the film returns to the grotesquely clumsy phonce and its several stupid sub-lots.
0,the most unlikely exploit of the film?
0,"There are quite disturbing scenes, but they never really manage to click the viewer."
0,Perhaps the most irresponsible image ever published by a major film studio.
0,"time always stands more and more than a clockstoppers, a science-fiction thriller as lazy as it is endless."
0,"What the public feels is exhaustion, to watch a film that is dark -lrb- dark green, to be exact -rrb-, sour, bloody and mean."
0,"It feels like very light errol morris, focusing on eccentricity but fail, in the end, to do something bigger of its strange balls scrapbook."
0,"There is good material in their story about a retail salesman wanting more out of life, but the film too often turns its wheels with familiar situations and repetitive scenes."
0,the film does not generate much energy.
0,he was wasting the uniqueness of dechan; we could even say to waste the love hewitt!
0,"about sucks, but has a fun time or two."
0,a romantic comedy singularly out of the game.
0,Almost all the fundamentals you consider acquired in most films are poorly managed here.
0,kaufman's script is never particularly intelligent and is often rather pretentious.
0,"As when entering a well-written TV series, where you missed the first half-dozen episodes and probably wo didn't see the next six."
0,"the film is weighed by supporting characters who are either too good, wise and knowing or comically wrong."
0,"with mcconaughey in a completely ironic area and the ball reduced mainly to beating its sensitive eyelids, there is not enough intelligence, mind or innovation on the screen to attract and support an older crowd."
0,"Despite Juliet Stevenon's attempt to bring cohesion to the emotional life of the Pamela Mountains, it is not enough to give the film the substance it needs so much."
0,"that with all the statements of cover and the dime-store ruminations on vanity, the worries of rich and sudden wisdom, the film becomes a sermon for most of its running time."
0,wildly incompetent but brilliantly named half dead past -- or for marine pessimists: totally past his first.
0,the pretensions -- and the disposable story -- sink the film.
0,the script by vincent r. nebrida ... tries to burn too many ingredients in a small pot.
0,"Just as the tarentino imitations soothed him, here is the first ritchy imitation of guy the shady air."
0,He has nothing really interesting to say.
0,"while you have to admit that 'it's semi- amusing to watch robert deniro belt out `` when you're 'you're a jet, you're 'you're a jet all the way,'' it's also 'it's just as hateful to watch him sing the lyrics tonight.''"
0,"A little too heavy to work as a shallow entertainment, not incisive enough at a distance to qualify as a drama, monsoon marriage is mainly used to sharpen your appetite for Bollywood films."
0,a film that the least charitable could describe as a castrated cross between Highlander and Lolita.
0,How do you make a deep film about a man who didn't have one?
